Stagione,Giocatore,Giornata,Voto,Fantavoto,Gol segnati,Gol subiti,Autoreti,Rigori segnati,Rigori sbagliati,Rigori parati,Assist,Player of the match
2017-18,Chiesa,2,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Veretout,2,5,5,0,0,0,0,0,0,0,0
2017-18,Eysseric,2,6,6,0,0,0,0,0,0,0,0
2017-18,Gil Dias,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Babacar,2,6,6,0,0,0,0,0,0,0,0
2017-18,Simeone,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pioli,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Perin,2,7,3,0,4,0,0,0,0,0,0
2017-18,Rossettini,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Gentiletti,2,5,"4,5",0,0,0,0,0,0,0,0
2017-18,Biraschi,2,5,"4,5",0,0,0,0,0,0,0,0
2017-18,Laxalt,2,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Lazovic,2,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Bertolacci,2,5,5,0,0,0,0,0,0,0,0
2017-18,Miguel Veloso,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Taarabt,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Centurion,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pandev,2,7,7,0,0,0,0,0,0,0,0
2017-18,Palladino,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Lapadula,2,55,55,0,0,0,0,0,0,0,0
2017-18,Galabinov,2,7,10,0,0,0,1,0,0,0,0
2017-18,Juric,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Handanovic,2,6,5,0,1,0,0,0,0,0,0
2017-18,D'ambrosio,2,5,5,0,0,0,0,0,0,0,0
2017-18,Miranda,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Nagatomo,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Skriniar,2,6,6,0,0,0,0,0,0,0,0
2017-18,Dalbert,2,6,6,0,0,0,0,0,0,0,0
2017-18,Cancelo,2,55,55,0,0,0,0,0,0,0,0
2017-18,Borja Valero,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Vecino,2,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Candreva,2,6,"6,5",0,0,0,0,0,0,1,0
2017-18,Perisic,2,"7,5","9,5",0,0,0,0,0,0,2,0
2017-18,Gagliardini,2,5,5,0,0,0,0,0,0,0,0
2017-18,Joao Mario N.,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Icardi,2,8,14,2,0,0,0,0,0,0,0
2017-18,Spalletti,2,7,7,0,0,0,0,0,0,0,0
2017-18,Buffon,2,6,4,0,2,0,0,0,0,0,0
2017-18,Barzagli,2,6,6,0,0,0,0,0,0,0,0
2017-18,Chiellini,2,6,6,0,0,0,0,0,0,0,0
2017-18,Lichtsteiner,2,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Rugani,2,5,5,0,0,0,0,0,0,0,0
2017-18,Alex Sandro,2,5,5,0,0,0,0,0,0,0,0
2017-18,Khedira,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pjanic,2,6,"4,5",0,0,1,0,0,0,1,0
2017-18,Cuadrado,2,7,"9,5",1,0,0,0,0,0,0,0
2017-18,Bentancur,2,55,55,0,0,0,0,0,0,0,0
2017-18,Matuidi,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Dybala,2,"8,5","17,5",2,0,0,1,0,0,0,0
2017-18,Mandzukic,2,7,7,0,0,0,0,0,0,0,0
2017-18,Higuain,2,"6,5","7,5",0,0,0,0,0,0,1,0
2017-18,Allegri,2,7,7,0,0,0,0,0,0,0,0
2017-18,Strakosha,2,7,6,0,1,0,0,0,0,0,0
2017-18,Basta,2,6,6,0,0,0,0,0,0,0,0
2017-18,De Vrij,2,6,6,0,0,0,0,0,0,0,0
2017-18,Radu,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Lukaku J.,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Wallace,2,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Lulic,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Parolo,2,6,7,0,0,0,0,0,0,1,0
2017-18,Milinkovic-Savic,2,"7,5","10,5",1,0,0,0,0,0,0,0
2017-18,Luis Alberto,2,6,7,0,0,0,0,0,0,1,0
2017-18,Marusic,2,55,55,0,0,0,0,0,0,0,0
2017-18,Lucas Leiva,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Immobile,2,7,10,1,0,0,0,0,0,0,0
2017-18,Caicedo,2,6,6,0,0,0,0,0,0,0,0
2017-18,Inzaghi S.,2,7,7,0,0,0,0,0,0,0,0
2017-18,Donnarumma G.,2,"6,5","5,5",0,1,0,0,0,0,0,0
2017-18,Conti,2,6,6,0,0,0,0,0,0,0,0
2017-18,Bonucci,2,6,6,0,0,0,0,0,0,0,0
2017-18,Antonelli,2,55,55,0,0,0,0,0,0,0,0
2017-18,Musacchio,2,6,6,0,0,0,0,0,0,0,0
2017-18,Rodriguez R.,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Biglia,2,6,6,0,0,0,0,0,0,0,0
2017-18,Montolivo,2,5,"4,5",0,0,0,0,0,0,0,0
2017-18,Suso,2,"7,5","11,5",1,0,0,0,0,0,1,0
2017-18,Kessie',2,5,"4,5",0,0,0,0,0,0,0,0
2017-18,Calhanoglu,2,5,5,0,0,0,0,0,0,0,0
2017-18,Kalinic,2,6,6,0,0,0,0,0,0,0,0
2017-18,Cutrone,2,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Borini,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Montella,2,6,6,0,0,0,0,0,0,0,0
2017-18,Reina,2,6,5,0,1,0,0,0,0,0,0
2017-18,Albiol,2,6,6,0,0,0,0,0,0,0,0
2017-18,Ghoulam,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Koulibaly,2,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Maggio,2,6,6,0,0,0,0,0,0,0,0
2017-18,Diawara,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Zielinski,2,7,10,1,0,0,0,0,0,0,0
2017-18,Allan,2,7,7,0,0,0,0,0,0,0,0
2017-18,Hamsik,2,5,5,0,0,0,0,0,0,0,0
2017-18,Jorginho,2,5,5,0,0,0,0,0,0,0,0
2017-18,Rog,2,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Callejon,2,6,6,0,0,0,0,0,0,0,0
2017-18,Insigne,2,7,8,0,0,0,0,0,0,1,0
2017-18,Mertens,2,"7,5","11,5",1,0,0,0,0,0,1,0
2017-18,Sarri,2,7,7,0,0,0,0,0,0,0,0
2017-18,Alisson,2,6,3,0,3,0,0,0,0,0,0
2017-18,Juan Jesus,2,4,"3,5",0,0,0,0,0,0,0,0
2017-18,Manolas,2,5,5,0,0,0,0,0,0,0,0
2017-18,Fazio,2,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,Kolarov,2,6,6,0,0,0,0,0,0,0,0
2017-18,Perotti,2,7,7,0,0,0,0,0,0,0,0
2017-18,De Rossi,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Nainggolan,2,"6,5","7,5",0,0,0,0,0,0,1,0
2017-18,Strootman,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Under,2,55,55,0,0,0,0,0,0,0,0
2017-18,Defrel,2,6,6,0,0,0,0,0,0,0,0
2017-18,Dzeko,2,7,10,1,0,0,0,0,0,0,0
2017-18,Tumminello,2,55,55,0,0,0,0,0,0,0,0
2017-18,El Shaarawy,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Di Francesco,2,6,6,0,0,0,0,0,0,0,0
2017-18,Puggioni,2,6,5,0,1,0,0,0,0,0,0
2017-18,Regini,2,6,6,0,0,0,0,0,0,0,0
2017-18,Silvestre,2,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Sala,2,6,6,0,0,0,0,0,0,0,0
2017-18,Murru,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Ferrari G.,2,6,6,0,0,0,0,0,0,0,0
2017-18,Bereszynski,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Alvarez R,2,6,6,0,0,0,0,0,0,0,0
2017-18,Torreira,2,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Linetty,2,6,6,0,0,0,0,0,0,0,0
2017-18,Praet,2,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Ramirez,2,7,7,0,0,0,0,0,0,0,0
2017-18,Quagliarella,2,7,"9,5",0,0,0,1,0,0,0,0
2017-18,Caprari,2,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Giampaolo,2,7,7,0,0,0,0,0,0,0,0
2017-18,Consigli,2,6,3,0,3,0,0,0,0,0,0
2017-18,Acerbi,2,6,6,0,0,0,0,0,0,0,0
2017-18,Cannavaro,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Gazzola,2,5,5,0,0,0,0,0,0,0,0
2017-18,Adjapong,2,6,6,0,0,0,0,0,0,0,0
2017-18,Lirola,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Duncan,2,4,4,0,0,0,0,0,0,0,0
2017-18,Magnanelli,2,5,5,0,0,0,0,0,0,0,0
2017-18,Missiroli,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Sensi,2,6,6,0,0,0,0,0,0,0,0
2017-18,Berardi,2,5,5,0,0,0,0,0,0,0,0
2017-18,Falcinelli,2,5,5,0,0,0,0,0,0,0,0
2017-18,Politano,2,6,6,0,0,0,0,0,0,0,0
2017-18,Ragusa,2,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Bucchi,2,5,5,0,0,0,0,0,0,0,0
2017-18,Gomis A.,2,"5,5","3,5",0,2,0,0,0,0,0,0
2017-18,Mattiello,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Salamon,2,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Vaisanen,2,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Vicari,2,7,7,0,0,0,0,0,0,0,0
2017-18,Rizzo,2,7,10,1,0,0,0,0,0,0,0
2017-18,Viviani,2,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Lazzari,2,7,10,1,0,0,0,0,0,0,0
2017-18,Mora,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Schiattarella,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Schiavon,2,6,6,0,0,0,0,0,0,0,0
2017-18,Floccari,2,6,6,0,0,0,0,0,0,0,0
2017-18,Borriello,2,7,10,1,0,0,0,0,0,0,0
2017-18,Antenucci,2,55,55,0,0,0,0,0,0,0,0
2017-18,Semplici,2,7,7,0,0,0,0,0,0,0,0
2017-18,Sirigu,2,6,6,0,0,0,0,0,0,0,0
2017-18,De Silvestri,2,7,8,0,0,0,0,0,0,1,0
2017-18,Moretti,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Zappacosta,2,55,55,0,0,0,0,0,0,0,0
2017-18,Barreca,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,N'koulou,2,7,7,0,0,0,0,0,0,0,0
2017-18,Rincon,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Acquah,2,6,6,0,0,0,0,0,0,0,0
2017-18,Obi,2,7,"9,5",1,0,0,0,0,0,0,0
2017-18,Berenguer,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Belotti,2,"7,5","10,5",1,0,0,0,0,0,0,0
2017-18,Iago Falque,2,7,8,0,0,0,0,0,0,1,0
2017-18,Ljajic,2,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Edera,2,6,6,0,0,0,0,0,0,0,0
2017-18,Mihajlovic,2,"7,5","7,5",0,0,0,0,0,0,0,0
2017-18,Scuffet,2,"5,5","2,5",0,3,0,0,0,0,0,0
2017-18,Danilo Lar.,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pezzella Giu.,2,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Samir,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Angella,2,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,Nuytinck,2,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Hallfredsson,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Fofana,2,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,Jankto,2,"5,5","6,5",0,0,0,0,0,0,1,0
2017-18,De Paul,2,6,6,0,0,0,0,0,0,0,0
2017-18,Barak,2,6,6,0,0,0,0,0,0,0,0
2017-18,Lasagna,2,6,6,0,0,0,0,0,0,0,0
2017-18,Perica,2,6,6,0,0,0,0,0,0,0,0
2017-18,Thereau,2,6,9,0,0,0,1,0,0,0,0
2017-18,Delneri,2,5,5,0,0,0,0,0,0,0,0
2017-18,Nicolas,2,6,6,0,0,0,0,0,0,0,0
2017-18,Ferrari A.,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Caceres,2,6,6,0,0,0,0,0,0,0,0
2017-18,Romulo,2,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Souprayen,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Bessa,2,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Buchel,2,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Zaccagni,2,55,55,0,0,0,0,0,0,0,0
2017-18,Zuculini B,2,5,5,0,0,0,0,0,0,0,0
2017-18,Valoti,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Verde,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Cerci,2,6,6,0,0,0,0,0,0,0,0
2017-18,Fares,2,5,"4,5",0,0,0,0,0,0,0,0
2017-18,Pazzini,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pecchia,2,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Berisha,3,7,6,0,1,0,0,0,0,0,0
2017-18,Masiello,3,6,6,0,0,0,0,0,0,0,0
2017-18,Toloi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Caldara,3,6,6,0,0,0,0,0,0,0,0
2017-18,Hateboer,3,6,6,0,0,0,0,0,0,0,0
2017-18,Gosens,3,6,6,0,0,0,0,0,0,0,0
2017-18,Castagne,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,De Roon,3,6,6,0,0,0,0,0,0,0,0
2017-18,Kurtic,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Ilicic,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Cristante,3,6,6,0,0,0,0,0,0,0,0
2017-18,Gomez,3,"6,5","7,5",0,0,0,0,0,0,1,0
2017-18,Petagna,3,7,10,1,0,0,0,0,0,0,0
2017-18,Cornelius,3,7,10,1,0,0,0,0,0,0,0
2017-18,Gasperini,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Belec,3,6,5,0,1,0,0,0,0,0,0
2017-18,Letizia,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Lazaar,3,6,6,0,0,0,0,0,0,0,0
2017-18,Antei,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Venuti,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Lucioni,3,6,6,0,0,0,0,0,0,0,0
2017-18,D'alessandro,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Cataldi,3,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Memushaj,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Ciciretti,3,6,6,0,0,0,0,0,0,0,0
2017-18,Del Pinto,3,55,55,0,0,0,0,0,0,0,0
2017-18,Puscas,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Iemmello,3,5,5,0,0,0,0,0,0,0,0
2017-18,Coda M,3,6,6,0,0,0,0,0,0,0,0
2017-18,Baroni,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Mirante,3,6,3,0,3,0,0,0,0,0,0
2017-18,Maietta,3,6,6,0,0,0,0,0,0,0,0
2017-18,Masina,3,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,De Maio,3,5,5,0,0,0,0,0,0,0,0
2017-18,Helander,3,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Krafth,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Poli,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Verdi,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Pulgar,3,"4,5",4,0,0,0,0,0,0,0,0
2017-18,Di Francesco F.,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Krejci,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Palacio,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Destro,3,5,"4,5",0,0,0,0,0,0,0,0
2017-18,Petkovic,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Donadoni,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Cragno,3,6,6,0,0,0,0,0,0,0,0
2017-18,Andreolli,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Padoin,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Capuano,3,6,6,0,0,0,0,0,0,0,0
2017-18,Pisacane,3,7,7,0,0,0,0,0,0,0,0
2017-18,Cigarini,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Ionita,3,6,6,0,0,0,0,0,0,0,0
2017-18,Barella,3,7,7,0,0,0,0,0,0,0,0
2017-18,Dessena,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Joao Pedro,3,7,8,0,0,0,0,0,0,1,0
2017-18,Farago',3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pavoletti,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Farias,3,6,6,0,0,0,0,0,0,0,0
2017-18,Sau,3,7,10,1,0,0,0,0,0,0,0
2017-18,Rastelli,3,7,7,0,0,0,0,0,0,0,0
2017-18,Sorrentino,3,6,3,0,3,0,0,0,0,0,0
2017-18,Cacciatore,3,6,6,0,0,0,0,0,0,0,0
2017-18,Dainelli,3,5,5,0,0,0,0,0,0,0,0
2017-18,Gamberini,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Gobbi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Birsa,3,6,6,0,0,0,0,0,0,0,0
2017-18,Castro,3,5,5,0,0,0,0,0,0,0,0
2017-18,Hetemaj,3,"4,5",2,0,0,1,0,0,0,0,0
2017-18,Radovanovic,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Rigoni N,3,6,6,0,0,0,0,0,0,0,0
2017-18,Inglese,3,5,5,0,0,0,0,0,0,0,0
2017-18,Pellissier,3,6,6,0,0,0,0,0,0,0,0
2017-18,Pucciarelli,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Leris,3,6,6,0,0,0,0,0,0,0,0
2017-18,Maran,3,5,5,0,0,0,0,0,0,0,0
2017-18,Cordaz,3,"6,5","5,5",0,1,0,0,0,0,0,0
2017-18,Ceccherini,3,"5,5",5,0,0,0,0,0,0,0,0
2017-18,Martella,3,6,6,0,0,0,0,0,0,0,0
2017-18,Sampirisi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Cabrera,3,5,5,0,0,0,0,0,0,0,0
2017-18,Stoian,3,5,5,0,0,0,0,0,0,0,0
2017-18,Kragl,3,6,6,0,0,0,0,0,0,0,0
2017-18,Barberis,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Mandragora,3,5,5,0,0,0,0,0,0,0,0
2017-18,Rohden,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Crociata,3,6,6,0,0,0,0,0,0,0,0
2017-18,Tumminello,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Trotta,3,5,5,0,0,0,0,0,0,0,0
2017-18,Budimir,3,5,5,0,0,0,0,0,0,0,0
2017-18,Nicola,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Sportiello,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Biraghi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Astori,3,7,10,1,0,0,0,0,0,0,0
2017-18,Gaspar B,3,"6,5","7,5",0,0,0,0,0,0,1,0
2017-18,Pezzella Ger.,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Badelj,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Benassi,3,7,8,0,0,0,0,0,0,1,0
2017-18,Chiesa,3,7,7,0,0,0,0,0,0,0,0
2017-18,Cristoforo,3,55,55,0,0,0,0,0,0,0,0
2017-18,Veretout,3,"7,5","10,5",1,0,0,0,0,0,0,0
2017-18,Gil Dias,3,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Babacar,3,6,6,0,0,0,0,0,0,0,0
2017-18,Thereau,3,7,10,0,0,0,1,0,0,0,0
2017-18,Simeone,3,7,"9,5",1,0,0,0,0,0,0,0
2017-18,Pioli,3,"7,5","7,5",0,0,0,0,0,0,0,0
2017-18,Perin,3,"6,5","5,5",0,1,0,0,0,0,0,0
2017-18,Rossettini,3,6,6,0,0,0,0,0,0,0,0
2017-18,Rosi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Gentiletti,3,6,6,0,0,0,0,0,0,0,0
2017-18,Biraschi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Laxalt,3,6,6,0,0,0,0,0,0,0,0
2017-18,Lazovic,3,6,6,0,0,0,0,0,0,0,0
2017-18,Bertolacci,3,"4,5","3,5",0,0,0,0,0,0,0,0
2017-18,Miguel Veloso,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Taarabt,3,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Omeonga,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Pandev,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Lapadula,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Galabinov,3,6,6,0,0,0,0,0,0,0,0
2017-18,Juric,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Handanovic,3,6,6,0,0,0,0,0,0,0,0
2017-18,D'ambrosio,3,"6,5",7,0,0,0,0,0,0,1,0
2017-18,Miranda,3,6,6,0,0,0,0,0,0,0,0
2017-18,Skriniar,3,7,7,0,0,0,0,0,0,0,0
2017-18,Dalbert,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Borja Valero,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Vecino,3,6,6,0,0,0,0,0,0,0,0
2017-18,Brozovic,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Candreva,3,6,6,0,0,0,0,0,0,0,0
2017-18,Perisic,3,7,10,1,0,0,0,0,0,0,0
2017-18,Gagliardini,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Joao Mario N.,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Icardi,3,7,10,0,0,0,1,0,0,0,0
2017-18,Eder,3,55,55,0,0,0,0,0,0,0,0
2017-18,Spalletti,3,7,7,0,0,0,0,0,0,0,0
2017-18,Szczesny,3,6,6,0,0,0,0,0,0,0,0
2017-18,Lichtsteiner,3,6,6,0,0,0,0,0,0,0,0
2017-18,Rugani,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Asamoah,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Benatia,3,7,7,0,0,0,0,0,0,0,0
2017-18,Bernardeschi,3,6,6,0,0,0,0,0,0,0,0
2017-18,Sturaro,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Pjanic,3,7,8,0,0,0,0,0,0,1,0
2017-18,Bentancur,3,55,55,0,0,0,0,0,0,0,0
2017-18,Douglas Costa,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Matuidi,3,"6,5",6,0,0,0,0,0,0,0,0
2017-18,Dybala,3,"7,5","10,5",1,0,0,0,0,0,0,0
2017-18,Mandzukic,3,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Higuain,3,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Allegri,3,7,7,0,0,0,0,0,0,0,0
2017-18,Strakosha,3,6,5,0,1,0,0,0,0,0,0
2017-18,Basta,3,7,7,0,0,0,0,0,0,0,0
2017-18,De Vrij,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Radu,3,7,7,0,0,0,0,0,0,0,0
2017-18,Lukaku J.,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Wallace,3,55,55,0,0,0,0,0,0,0,0
2017-18,Bastos,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Luiz Felipe,3,55,55,0,0,0,0,0,0,0,0
2017-18,Lulic,3,"7,5",8,0,0,0,0,0,0,1,0
2017-18,Parolo,3,"6,5","6,5",0,0,0,0,0,0,1,0
2017-18,Milinkovic-Savic,3,7,7,0,0,0,0,0,0,0,0
2017-18,Luis Alberto,3,"7,5","10,5",1,0,0,0,0,0,0,0
2017-18,Lucas Leiva,3,7,7,0,0,0,0,0,0,0,0
2017-18,Immobile,3,9,19,2,0,0,1,0,0,1,0
2017-18,Inzaghi S.,3,8,8,0,0,0,0,0,0,0,0
2017-18,Donnarumma G.,3,"5,5","1,5",0,4,0,0,0,0,0,0
2017-18,Bonucci,3,4,4,0,0,0,0,0,0,0,0
2017-18,Calabria,3,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,Musacchio,3,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,Rodriguez R.,3,5,5,0,0,0,0,0,0,0,0
2017-18,Biglia,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Bonaventura,3,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Montolivo,3,"6,5","9,5",1,0,0,0,0,0,0,0
2017-18,Suso,3,"4,5","4,5",0,0,0,0,0,0,0,0
2017-18,Kessie',3,5,5,0,0,0,0,0,0,0,0
2017-18,Calhanoglu,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Kalinic,3,"5,5","5,5",0,0,0,0,0,0,0,0
2017-18,Cutrone,3,5,5,0,0,0,0,0,0,0,0
2017-18,Borini,3,5,5,0,0,0,0,0,0,0,0
2017-18,Montella,3,4,4,0,0,0,0,0,0,0,0
2017-18,Reina,3,7,7,0,0,0,0,0,0,0,0
2017-18,Hysaj,3,6,6,0,0,0,0,0,0,0,0
2017-18,Albiol,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Ghoulam,3,7,7,0,0,0,0,0,0,0,0
2017-18,Koulibaly,3,7,7,0,0,0,0,0,0,0,0
2017-18,Chiriches,3,6,"5,5",0,0,0,0,0,0,0,0
2017-18,Diawara,3,6,6,0,0,0,0,0,0,0,0
2017-18,Zielinski,3,7,10,1,0,0,0,0,0,0,0
2017-18,Allan,3,"6,5","6,5",0,0,0,0,0,0,0,0
2017-18,Hamsik,3,5,5,0,0,0,0,0,0,0,0
2017-18,Jorginho,3,5,5,0,0,0,0,0,0,0,0
2017-18,Callejon,3,"7,5","11,5",1,0,0,0,0,0,1,0
2017-18,Insigne,3,"6,5","7,5",0,0,0,0,0,0,1,0
2017-18,Mertens,3,7,10,1,0,0,0,0,0,0,0
2017-18,Sarri,3,7,7,0,0,0,0,0,0,0,0
2017-18,Alisson,3,7,6,0,1,0,0,0,0,0,0
